Serial No,Cement_kg_m3,Fly_Ash_kg_m3,GGBS_kg_m3,metakolin_kg_m3,TCM,Water_kg_m3,water/TCM,Sand_kg_m3,AGE,Compressive_Strength_MPa,admixture,Coarse aggregate,SCMContent,Binder,WBRatio,AggregateToBinder,AdmixtureToBinder
4134,221.27,98.92,75.5,0.0,395.69,165.91,0.419,757.96,7,38.16,2.49,1173.58,174.42000000000002,395.69000000000005,0.41929288079051774,4.881447597867016,0.0062928049735904365
4135,249.34,82.51,163.23,55.01,550.1,172.55,0.314,765.12,14,75.54,8.38,1120.94,300.75,550.09,0.31367594393644677,3.428638949990001,0.01523387082113836
4136,248.13,91.46,124.06,32.6,496.26,167.42,0.337,701.96,28,57.85,5.12,1159.79,248.11999999999998,496.25,0.3373702770780856,3.7516372795969772,0.010317380352644836
4137,332.25,0.0,363.92,174.04,870.22,147.59,0.17,976.58,3,55.31,28.74,228.99,537.96,870.21,0.16960273956860988,1.3853782420335323,0.0330265108422105
4138,216.54,91.88,59.09,0.0,367.51,154.82,0.421,722.92,7,32.158,3.3,1164.36,150.97,367.51,0.4212674485048026,5.135316045821882,0.008979347500748278
4139,249.85,88.85,126.37,36.56,501.64,185.11,0.369,728.66,14,59.798,6.94,1159.65,251.78,501.63,0.36901700456511777,3.7643482247871938,0.01383489823176445
4140,342.96,0.0,483.33,206.57,1032.87,153.15,0.148,994.01,28,147.18,43.9,0.0,689.9,1032.86,0.14827759812559305,0.9623859961659857,0.042503340239722714
4141,340.62,0.0,357.29,174.48,872.39,156.44,0.179,942.0,28,121.91,24.8,61.2,531.77,872.39,0.17932346771512742,1.1499444055984136,0.028427652769976733
4142,347.71,0.0,447.05,198.69,993.45,148.41,0.149,1024.0,7,100.639,36.67,0.0,645.74,993.45,0.1493884946398913,1.0307514218128744,0.036911772107302836
4143,256.12,83.74,139.19,48.03,527.09,151.63,0.288,720.64,14,67.04,8.22,1155.72,270.96000000000004,527.08,0.2876792896713971,3.5599150034150413,0.015595355543750473
4144,283.96,53.51,202.65,100.27,640.4,134.82,0.211,758.42,28,103.29,14.63,952.49,356.43,640.39,0.21052795952466466,2.6716688268086632,0.022845453551741907
4145,195.69,81.54,48.92,0.0,326.15,143.29,0.439,749.96,3,15.666,1.88,1220.69,130.46,326.15,0.43933772803924576,6.042158516020237,0.005764218917675916
4146,215.3,93.99,66.66,0.0,375.94,164.38,0.437,763.17,7,33.47,3.35,1207.69,160.64999999999998,375.95,0.4372389945471472,5.242346056656471,0.008910759409495945
4147,231.86,91.71,115.93,24.22,463.72,160.12,0.345,693.5,14,51.114,6.02,1195.29,231.85999999999999,463.72,0.3452945743120849,4.073126024325023,0.012981971879582504
4148,253.63,79.79,169.09,61.12,563.62,133.95,0.238,770.11,28,84.22,10.51,1013.12,310.0,563.63,0.23765590901832762,3.163830881961571,0.018646984724021078
4149,348.57,0.0,474.01,205.64,1028.22,157.57,0.153,1018.76,28,144.4,41.24,0.0,679.65,1028.22,0.15324541440547743,0.9907996343195036,0.04010814806169886
4150,209.88,87.45,52.47,0.0,349.8,156.37,0.447,770.19,7,29.885,3.26,1206.69,139.92000000000002,349.8,0.4470268724985706,5.651457975986278,0.009319611206403658
4151,222.01,96.88,90.8,7.39,417.08,168.14,0.403,687.81,14,42.94,3.69,1185.73,195.07,417.08,0.40313608899971226,4.492039896422749,0.0088472235542342
4152,347.6,0.0,507.84,213.86,1069.3,153.92,0.144,1033.36,28,149.97,47.35,0.0,721.7,1069.3000000000002,0.14394463667820065,0.9663892265968388,0.04428130552698026
4153,200.87,83.7,50.22,0.0,334.78,153.65,0.459,707.07,3,18.931,2.12,1178.47,133.92000000000002,334.79,0.458944412915559,5.632008124495952,0.006332327727829386
4154,220.52,90.17,105.36,18.46,434.51,161.26,0.371,763.19,7,48.495,4.74,1181.03,213.99,434.51,0.3711306989482405,4.474511518722239,0.0109088398425813
4155,336.48,0.0,432.61,192.27,961.36,135.8,0.141,976.7,14,119.274,29.56,0.0,624.88,961.36,0.14125821752517267,1.0159565615378214,0.030748106848631104
4156,272.94,61.35,181.96,90.29,606.54,144.79,0.239,762.17,28,99.62,13.11,999.29,333.6,606.54,0.23871467669073762,2.904111847528605,0.021614403007221287
4157,271.72,59.86,181.87,90.88,604.33,141.12,0.234,842.48,3,48.789,14.11,922.85,332.61,604.33,0.23351480151572815,2.9211358032862837,0.023348170701437954
4158,214.89,96.11,73.45,0.0,384.45,163.27,0.425,705.59,7,34.678,3.67,1173.33,169.56,384.45,0.42468461438418525,4.887293536220575,0.009546104825074783
4159,250.42,80.47,151.94,53.65,536.48,159.86,0.298,747.53,14,72.641,8.74,1111.36,286.06,536.48,0.2979794214136594,3.4649753951685054,0.016291380852967493
4160,289.35,47.29,216.54,106.4,659.58,124.25,0.188,844.57,28,105.66,16.05,967.47,370.23,659.58,0.18837745231814185,2.7472634100488187,0.024333666878922952
4161,193.38,80.57,48.34,0.0,322.29,155.75,0.483,745.43,3,14.889,2.19,1230.71,128.91,322.28999999999996,0.48326041763629035,6.13155853423935,0.006795122405287165
4162,354.84,0.0,471.03,206.47,1032.35,151.36,0.147,960.8,28,142.51,40.81,0.0,677.5,1032.34,0.14661836216750299,0.9307011255981557,0.0395315496832439
4163,250.81,85.46,131.77,42.07,510.1,151.9,0.298,706.55,14,62.474,6.54,1169.65,259.3,510.11,0.2977789104310835,3.678030228774186,0.012820764148909059
4164,333.97,0.0,429.4,190.84,954.21,134.03,0.14,1089.73,28,133.28,31.64,0.0,620.24,954.21,0.14046174322214186,1.1420232443592082,0.033158319447501076
4165,344.43,0.0,382.89,181.83,909.16,156.97,0.173,949.71,3,59.342,30.55,93.73,564.72,909.1500000000001,0.17265577737447063,1.147709398889072,0.033602815816971894
4166,225.78,94.62,102.13,14.69,437.21,156.19,0.357,684.04,7,46.718,4.25,1155.14,211.44,437.22,0.3572343442660445,4.206532180595581,0.009720506838662457
4167,256.02,80.2,144.97,53.47,534.65,158.52,0.296,742.31,14,70.381,9.74,1130.59,278.64,534.66,0.29648748737515435,3.5029738525418024,0.018217184752927097
4168,343.75,0.0,352.1,173.96,869.82,155.18,0.178,995.31,28,120.96,22.67,24.01,526.0600000000001,869.8100000000001,0.17840677849185455,1.1718881134960506,0.026063163219553695
4169,187.81,78.26,46.95,0.0,313.02,145.48,0.465,786.77,3,10.509,2.19,1178.41,125.21000000000001,313.02,0.46476263497540093,6.278129193022811,0.006996358060187848
4170,344.95,0.0,488.58,208.38,1041.92,154.3,0.148,978.82,7,92.864,40.9,0.0,696.96,1041.91,0.1480934053805031,0.9394477450067664,0.039254830071695244
4171,336.78,0.0,433.0,192.44,962.22,138.96,0.144,1001.82,28,134.46,29.32,0.0,625.44,962.22,0.14441603791232774,1.041154829456881,0.030471202012013882
4172,248.63,91.05,124.32,33.27,497.26,183.98,0.37,710.76,28,58.45,5.88,1189.24,248.64000000000001,497.27,0.36998009129848974,3.8208619060067974,0.011824562109115772
4173,196.22,81.76,49.05,0.0,327.03,164.64,0.503,762.18,3,11.789,2.05,1231.73,130.81,327.03,0.5034400513714338,6.09702473779164,0.006268538054612726
4174,210.74,89.74,58.48,0.0,358.96,155.28,0.433,707.0,7,28.868,2.76,1203.55,148.22,358.96000000000004,0.4325830176064185,5.3224593269445055,0.007688878983730776
4175,330.81,0.0,419.97,187.69,938.47,151.84,0.162,982.72,28,129.5,34.67,307.59,607.6600000000001,938.47,0.16179526250173154,1.3749080950909458,0.03694310952934031
4176,325.42,10.65,308.38,153.13,797.58,136.6,0.171,887.73,28,117.33,20.0,750.97,472.15999999999997,797.5799999999999,0.1712680859600291,2.054590135158856,0.02507585445974072
4177,197.78,82.41,49.45,0.0,329.64,147.04,0.446,793.77,3,15.493,2.15,1227.91,131.86,329.64,0.4460623710714719,6.132993568741658,0.006522266715204466
4178,282.7,51.61,204.05,100.8,639.16,135.85,0.213,773.35,7,67.538,14.79,980.8,356.46000000000004,639.1600000000001,0.21254458977407845,2.74446148069341,0.023139745916515422
4179,347.36,0.0,453.99,200.34,1001.68,146.7,0.146,1073.62,14,122.928,38.94,0.0,654.33,1001.69,0.14645249528297175,1.0718086433926661,0.03887430242889516
4180,275.98,57.28,189.62,94.36,617.24,129.88,0.21,757.03,28,101.44,14.15,994.82,341.26,617.24,0.2104205819454345,2.83819907977448,0.022924632233815048
4181,207.26,86.36,51.81,0.0,345.43,153.08,0.443,786.58,3,22.631,2.68,1202.23,138.17000000000002,345.43,0.4431578033176042,5.757490663810323,0.007758445994847003
4182,336.6,0.0,487.89,206.12,1030.6,153.75,0.149,1039.52,7,111.539,31.9,0.0,694.01,1030.6100000000001,0.14918349327097544,1.0086453653661422,0.030952542668904817
4183,261.59,70.92,174.39,74.41,581.31,126.55,0.218,778.33,14,90.976,12.98,1032.26,319.72,581.31,0.21769795806024325,3.1146720338545704,0.02232887787927268
4184,343.61,0.0,351.96,173.89,869.46,157.09,0.181,927.37,28,120.96,26.91,105.74,525.8499999999999,869.4599999999999,0.180675361718768,1.188220274653233,0.03095024497964254
4185,303.83,28.53,258.19,126.24,716.79,124.32,0.173,823.02,28,112.04,20.94,771.48,412.96000000000004,716.79,0.17343991964173608,2.224500899845143,0.029213577198342614
4186,240.32,89.19,120.16,30.97,480.65,172.26,0.358,740.38,7,57.222,5.35,1194.69,240.32,480.64,0.35839713715046606,4.026027796271638,0.011130992010652463
4187,266.26,73.48,177.51,74.45,591.7,125.92,0.213,803.97,14,89.653,13.08,1031.39,325.44,591.7,0.21281054588473888,3.101842149738043,0.022105796856515123
4188,336.43,1.47,334.08,166.89,838.87,151.61,0.181,815.67,28,119.65,24.8,712.62,502.44,838.87,0.18073122176260925,1.8218436706521868,0.029563579577288494
4189,196.51,81.88,49.13,0.0,327.52,148.36,0.453,784.37,3,18.939,2.88,1179.33,131.01,327.52,0.45297997068881296,5.995664386907669,0.008793356130923302
4190,281.17,53.62,199.76,98.91,633.46,138.38,0.218,821.73,28,103.07,13.77,936.88,352.28999999999996,633.46,0.2184510466327787,2.7761973921005274,0.02173775771161557
4191,253.97,89.95,128.93,37.68,510.52,166.08,0.325,716.18,14,60.532,6.8,1120.2,256.56,510.53,0.32530899261551727,3.5970070319080176,0.013319491508824163
4192,213.53,92.14,62.9,0.0,368.58,152.57,0.414,700.36,28,34.133,3.61,1228.17,155.04,368.57,0.41395121686518166,5.232466017310145,0.009794611607021733
4193,195.28,81.37,48.82,0.0,325.47,158.56,0.487,760.81,3,11.565,1.89,1200.08,130.19,325.47,0.4871723968414907,6.024794911973453,0.005806986819061664
4194,204.03,85.01,51.01,0.0,340.05,145.54,0.428,728.58,7,26.141,3.18,1162.24,136.02,340.05,0.4279958829583884,5.560417585649169,0.009351565946184385
4195,253.29,84.1,167.19,56.06,560.64,171.3,0.306,733.11,14,79.402,10.08,1115.12,307.35,560.64,0.3055436643835617,3.296643122146119,0.01797945205479452
4196,349.37,0.0,449.18,199.64,998.19,155.03,0.155,1002.32,28,137.26,33.52,0.0,648.8199999999999,998.1899999999999,0.1553111131147377,1.0041374888548273,0.03358078121399734
4197,196.68,81.95,49.17,0.0,327.79,156.73,0.478,796.95,3,15.239,1.86,1248.12,131.12,327.8,0.47812690665039653,6.238773642464917,0.005674191580231849
4198,213.53,94.31,69.39,0.0,377.23,156.21,0.414,787.33,7,36.789,2.93,1206.86,163.7,377.23,0.4140975001988177,5.286403520398696,0.0077671447127747
4199,228.75,92.8,111.13,20.5,453.18,158.78,0.35,733.02,14,49.045,4.61,1178.29,224.43,453.18,0.35036850699501304,4.21755152478044,0.01017255836532945
4200,347.87,0.0,473.06,205.23,1026.16,146.34,0.143,1089.49,28,144.4,34.17,0.0,678.29,1026.1599999999999,0.14260933967412492,1.0617155219458956,0.03329890075621736
4201,192.72,80.3,48.18,0.0,321.2,161.88,0.504,742.31,3,9.467,2.21,1175.23,128.48,321.2,0.5039850560398506,5.969925280199253,0.006880448318804484
4202,332.52,0.0,405.6,184.53,922.65,154.93,0.168,998.97,28,127.92,29.23,53.57,590.13,922.65,0.16791849563756572,1.1407792770823173,0.03168048555790386
4203,220.06,99.97,79.85,0.0,399.88,175.16,0.438,700.25,14,39.938,3.9,1187.51,179.82,399.88,0.43803140942282687,4.720816244873462,0.009752925877763328
4204,343.04,0.0,364.35,176.85,884.24,140.69,0.159,943.87,28,122.41,25.46,172.77,541.2,884.24,0.15910838686329504,1.2628245725142497,0.02879308784945264
4205,327.71,18.29,298.44,147.39,791.83,144.33,0.182,830.84,3,48.595,22.1,746.5,464.12,791.8299999999999,0.18227397294873904,1.9920184888170445,0.02791003119356428
4206,272.17,56.74,186.65,92.91,608.47,135.16,0.222,786.11,28,101.35,13.49,962.27,336.3,608.47,0.22213091853337058,2.8734037832596515,0.022170361726954493
4207,254.26,81.85,154.97,54.56,545.65,149.42,0.274,775.2,14,73.193,10.7,1054.64,291.38,545.64,0.2738435598563155,3.3535664540722823,0.019609999266915916
4208,315.73,21.79,280.87,138.25,756.64,131.43,0.174,886.2,28,114.24,19.0,510.98,440.91,756.6400000000001,0.17370215690420807,1.8465584690209345,0.025111017128356942
4209,195.19,81.33,48.8,0.0,325.32,148.25,0.456,783.89,3,14.574,1.93,1212.31,130.13,325.32,0.4557051518504857,6.136112135743268,0.005932620189352022
4210,222.55,99.62,76.33,0.0,398.5,174.08,0.437,770.93,7,38.308,2.95,1192.18,175.95,398.5,0.43683814303638646,4.9262484316185695,0.007402760351317441
4211,254.69,80.99,150.28,54.0,539.96,154.21,0.286,762.38,14,72.773,10.58,1091.7,285.27,539.96,0.2855952292762427,3.4337358322838725,0.0195940440032595
4212,270.66,61.16,180.44,89.2,601.46,127.02,0.211,785.09,28,99.438,14.21,1012.4,330.8,601.46,0.2111861137897782,2.9885445416154024,0.023625843780135006
4213,203.73,84.89,50.93,0.0,339.55,146.1,0.43,789.11,3,17.958,2.92,1182.14,135.82,339.54999999999995,0.4302753644529525,5.805477838315419,0.008599617140332794
4214,222.35,98.63,86.94,4.46,412.38,166.55,0.404,734.79,7,42.164,4.24,1242.66,190.03,412.38,0.40387506668606626,4.795213152917213,0.010281778941752752
4215,247.99,82.79,132.53,44.05,507.35,161.6,0.319,703.47,14,64.186,7.8,1100.59,259.37,507.36,0.3185115105644907,3.555778934090192,0.015373699148533584
4216,304.15,32.65,251.91,122.69,711.4,139.81,0.197,884.54,28,110.82,19.24,682.77,407.25,711.4,0.1965279730109643,2.2031346640427327,0.027045262861962325
4217,196.2,81.75,49.05,0.0,327.0,155.14,0.474,716.58,3,13.615,2.12,1155.31,130.8,327.0,0.47443425076452594,5.724434250764525,0.006483180428134557
4218,292.28,40.69,228.58,111.63,673.19,118.77,0.176,817.05,7,72.779,17.03,921.78,380.9,673.18,0.1764312665260406,2.583009002049972,0.025297840102201496
4219,221.3,90.89,104.72,17.79,434.69,162.53,0.374,730.88,14,47.993,4.22,1242.19,213.4,434.70000000000005,0.37389003910743035,4.538923395445135,0.009707844490453185
4220,343.04,0.0,441.05,196.02,980.11,154.07,0.157,1051.37,28,134.85,38.9,0.0,637.07,980.1100000000001,0.1571966411933354,1.0727061248227237,0.03968942261582883
4221,199.88,83.28,49.97,0.0,333.14,150.21,0.451,754.37,3,22.745,2.7,1188.61,133.25,333.13,0.4509050520817699,5.8324978236724405,0.008104944015849668
4222,309.87,24.99,269.88,132.44,737.18,131.0,0.178,835.95,7,74.394,20.36,519.03,427.31,737.1800000000001,0.17770422420575707,1.8380585474375322,0.027618763395642853
4223,250.9,81.11,154.66,54.07,540.74,172.38,0.319,773.48,14,73.488,8.43,1098.27,289.84,540.74,0.3187853681991345,3.461460221178385,0.015589747383215592
4224,334.06,0.0,351.8,171.46,857.32,137.79,0.161,920.02,28,122.07,24.31,20.81,523.26,857.3199999999999,0.16072178416460597,1.097408202304857,0.028355806466663556
4225,197.42,82.26,49.36,0.0,329.04,149.28,0.454,760.63,3,16.745,2.77,1170.06,131.62,329.03999999999996,0.45368344274252376,5.867645271091662,0.008418429370289327
4226,216.18,98.04,77.92,0.0,392.14,163.6,0.417,785.79,7,34.345,3.68,1198.37,175.96,392.14,0.417197939511399,5.0598255724996175,0.009384403529351763
4227,248.47,89.27,124.46,35.04,497.24,183.63,0.369,737.58,14,60.155,5.8,1162.8,248.76999999999998,497.24,0.3692985278738637,3.8218566487008285,0.011664387418550397
4228,216.68,97.99,80.06,0.93,395.66,161.36,0.408,686.85,28,40.47,4.01,1209.55,178.98000000000002,395.66,0.4078249001668099,4.793004094424506,0.010134964363342262
4229,199.8,83.25,49.95,0.0,333.0,154.26,0.463,702.53,3,18.815,3.07,1210.29,133.2,333.0,0.46324324324324323,5.744204204204204,0.009219219219219218
4230,334.07,6.77,323.24,160.94,825.02,141.56,0.172,806.45,28,118.36,22.41,645.79,490.95,825.02,0.17158371918256526,1.7602482364063903,0.02716297786720322
4231,253.55,86.1,133.58,42.94,516.18,164.77,0.319,709.26,14,64.396,8.14,1116.49,262.62,516.1700000000001,0.3192165371873607,3.537109866904314,0.015769998256388397
4232,341.45,0.0,358.69,175.03,875.17,144.5,0.165,999.44,28,121.97,23.68,260.84,533.72,875.1700000000001,0.1651107784773244,1.44004022075711,0.02705760023766811
4233,196.12,81.72,49.03,0.0,326.86,151.51,0.464,791.11,3,17.598,2.31,1246.9,130.75,326.87,0.4635176063878606,6.234925199620645,0.007067029705999327
4234,348.32,0.0,486.6,208.73,1043.66,149.7,0.143,969.87,28,146.5,35.32,0.0,695.33,1043.65,0.14343889234896753,0.9293058017534613,0.033842763378527284
4235,247.02,87.12,125.89,37.19,497.21,177.19,0.356,748.84,14,61.459,7.4,1178.84,250.2,497.22,0.3563613692128233,3.8769156510196687,0.014882748079321025
4236,263.77,65.49,175.85,81.05,586.17,144.69,0.247,790.74,28,96.09,13.18,991.99,322.39,586.16,0.24684386515627132,3.0413709567353626,0.02248532823802375
4237,198.01,82.5,49.5,0.0,330.02,144.21,0.437,707.09,3,16.72,2.33,1183.34,132.0,330.01,0.436986757977031,5.728402169631223,0.007060392109330021
4238,345.56,0.0,444.3,197.47,987.33,138.58,0.14,959.4,28,136.36,37.02,0.0,641.77,987.3299999999999,0.14035834016995333,0.9717115857919845,0.037495062441129115
4239,348.25,0.0,469.72,204.49,1022.47,159.03,0.156,1066.46,28,143.76,30.95,0.0,674.21,1022.46,0.15553664691039257,1.0430334683019384,0.03027013281693171
4240,256.9,84.19,164.03,56.12,561.24,172.45,0.307,775.11,28,77.42,8.51,1106.14,304.34,561.24,0.3072660537381512,3.3519528187584635,0.01516285368113463
4241,203.68,84.87,50.92,0.0,339.47,149.69,0.441,740.94,3,23.177,2.02,1227.28,135.79000000000002,339.47,0.44095207234807193,5.7979202875069955,0.0059504521754499655
4242,218.92,95.28,90.17,7.74,412.11,161.4,0.392,693.3,7,43.758,4.32,1163.97,193.19,412.11,0.3916430079347747,4.506733639076946,0.010482638130596201
4243,256.51,82.51,156.06,55.01,550.09,144.53,0.263,756.62,14,73.124,9.74,1107.5,293.58,550.0899999999999,0.2627388245559818,3.38875456743442,0.0177061935319675
4244,338.1,0.0,338.94,169.26,846.3,158.16,0.187,931.43,28,120.1,22.65,284.84,508.2,846.3,0.18688408365827722,1.4371617629682147,0.02676355902162354
4245,194.93,81.22,48.73,0.0,324.89,142.53,0.439,794.24,3,14.185,1.79,1210.94,129.95,324.88,0.4387158335385373,6.172063531149964,0.005509726668308299
4246,337.79,0.0,378.53,179.08,895.41,156.78,0.175,971.84,28,124.55,28.8,329.64,557.61,895.4000000000001,0.17509492964038417,1.453517980790708,0.032164395800759436
4247,306.1,28.88,259.9,127.06,721.93,122.0,0.169,845.22,28,112.0,19.26,765.52,415.84,721.94,0.1689891126686428,2.2311272404908995,0.026678117295066073
4248,257.32,82.79,141.62,50.19,531.92,155.32,0.292,725.77,28,68.12,8.47,1142.84,274.6,531.9200000000001,0.29199879681155055,3.512953075650473,0.015923447134907506
4249,339.02,0.0,395.48,183.62,918.12,157.5,0.172,908.56,3,53.726,29.41,71.45,579.1,918.12,0.17154620311070448,1.067409488955692,0.032032849736417894
4250,207.9,86.62,51.97,0.0,346.5,150.39,0.434,797.07,7,24.096,2.66,1235.12,138.59,346.49,0.4340385003896216,5.865075471153569,0.007676989234898554
4251,255.96,81.07,149.37,54.04,540.44,150.75,0.279,743.58,14,70.601,10.71,1120.17,284.48,540.44,0.27893938272518687,3.4485789356820367,0.019817185996595366
4252,351.57,0.0,452.01,200.89,1004.47,140.96,0.14,1046.84,28,138.28,31.6,0.0,652.9,1004.47,0.14033271277390066,1.0421814489233128,0.03145937658665764
4253,200.18,83.41,50.05,0.0,333.64,149.4,0.448,763.16,3,15.06,2.45,1189.81,133.45999999999998,333.64,0.44778803500779285,5.853524757223354,0.007343244215321905
4254,340.05,0.0,426.58,191.66,958.29,138.55,0.145,943.74,7,84.857,30.96,188.74,618.24,958.29,0.14458045059428776,1.1817716975028436,0.032307547819553584
4255,351.04,0.0,454.45,201.37,1006.87,150.46,0.149,1054.05,28,140.54,39.35,0.0,655.8199999999999,1006.8599999999999,0.14943487674552572,1.0468684822120256,0.03908189817849553
4256,277.83,59.06,188.95,94.18,620.01,133.49,0.215,844.91,28,100.95,12.78,994.92,342.19,620.02,0.21529950646753332,2.967372020257411,0.020612238314893068
4257,193.23,80.51,48.31,0.0,322.05,162.99,0.506,784.45,3,11.812,2.63,1210.05,128.82,322.04999999999995,0.5061015370284119,6.193137711535477,0.00816643378357398
4258,219.58,95.38,66.57,0.0,381.53,155.18,0.407,735.11,7,33.355,2.89,1236.78,161.95,381.53,0.4067307944329411,5.1683747018583075,0.007574764762928211
4259,221.33,95.92,92.19,8.58,418.02,155.59,0.372,685.16,14,43.776,3.81,1161.91,196.69000000000003,418.02000000000004,0.3722070714319889,4.418616334146692,0.009114396440361704
4260,220.4,91.04,102.99,16.75,431.19,150.48,0.349,709.87,28,47.77,5.65,1151.02,210.78,431.18,0.3489957790250011,4.31580778329236,0.013103576232663854
4261,199.01,82.92,49.75,0.0,331.68,155.59,0.469,737.44,3,15.354,2.6,1170.83,132.67000000000002,331.68,0.4690967197298601,5.753346599131693,0.007838880849011095
4262,216.36,97.8,77.04,0.0,391.2,170.57,0.436,748.68,7,39.388,3.62,1174.87,174.84,391.20000000000005,0.43601738241308785,4.917050102249488,0.00925357873210634
